hold	lock	stop	trail	months	wins	trades	total	avg	field_avg	lift	pos_years	n_years
17280	16	20	14	53	26	385	262.38	0.6815	0.0743	0.6072	4	5
17280	16	20	16	53	26	380	244.36	0.6431	0.1604	0.4827	4	5
17280	16	20	20	53	27	377	240.47	0.6378	0.0833	0.5545	4	5
17280	16	20	25	53	27	377	236.32	0.6268	0.0804	0.5465	4	5
17280	16	20	30	53	27	377	228.93	0.6072	0.0774	0.5298	4	5
17280	16	20	100	53	27	377	191.92	0.5091	0.0645	0.4445	4	5
17280	16	25	3	55	32	412	126.47	0.3070	-0.2587	0.5657	4	5
17280	16	25	4	53	31	376	183.48	0.4880	0.0338	0.4541	3	5
17280	16	25	5	53	29	466	364.85	0.7829	0.0882	0.6947	4	5
17280	16	25	6	53	28	351	146.88	0.4185	0.2088	0.2097	2	5
17280	16	25	7	50	25	345	133.57	0.3872	0.0849	0.3023	2	5
17280	16	25	8	52	27	354	297.61	0.8407	0.1954	0.6453	3	5
17280	16	25	9	53	28	376	268.01	0.7128	0.1409	0.5719	3	5
17280	16	25	10	52	25	364	276.87	0.7606	0.0450	0.7156	4	5
17280	16	25	12	52	24	388	75.18	0.1938	0.1685	0.0253	2	5
17280	16	25	14	53	24	378	210.63	0.5572	0.0546	0.5026	3	5
17280	16	25	16	52	23	377	222.44	0.5900	0.0926	0.4974	3	5
17280	16	25	20	52	24	374	179.21	0.4792	0.0592	0.4200	3	5
17280	16	25	25	52	24	374	175.06	0.4681	0.0560	0.4121	3	5
17280	16	25	30	52	24	374	167.67	0.4483	0.0527	0.3956	3	5
17280	16	25	100	53	25	377	150.82	0.4001	0.0256	0.3745	3	5
17280	16	30	3	53	32	393	40.33	0.1026	-0.2940	0.3966	4	5
17280	16	30	4	52	32	392	229.83	0.5863	0.0484	0.5379	3	5
17280	16	30	5	53	32	456	256.96	0.5635	0.1648	0.3987	4	5
17280	16	30	6	53	31	371	246.65	0.6648	0.0072	0.6576	4	5
17280	16	30	7	50	24	356	161.87	0.4547	0.1461	0.3086	3	5
17280	16	30	8	52	28	387	302.12	0.7807	0.1979	0.5828	3	5
17280	16	30	9	52	29	386	182.67	0.4732	0.1346	0.3387	3	5
17280	16	30	10	53	29	396	270.99	0.6843	0.0424	0.6419	3	5
17280	16	30	12	53	22	410	15.61	0.0381	0.1107	-0.0726	2	5
17280	16	30	14	53	25	404	160.09	0.3963	0.0907	0.3055	3	5
17280	16	30	16	52	23	393	259.42	0.6601	0.1217	0.5384	3	5
17280	16	30	20	52	23	390	228.52	0.5859	0.1030	0.4829	3	5
17280	16	30	25	52	23	390	222.75	0.5711	0.0994	0.4718	3	5
17280	16	30	30	52	23	390	215.36	0.5522	0.0963	0.4559	3	5
17280	16	30	100	53	23	396	177.60	0.4485	0.0522	0.3963	3	5
17280	16	40	3	53	29	372	46.21	0.1242	-0.2645	0.3887	2	5
17280	16	40	4	53	30	402	253.93	0.6317	-0.0559	0.6876	3	5
17280	16	40	5	54	29	445	227.10	0.5103	0.1048	0.4056	2	5
17280	16	40	6	53	27	359	140.28	0.3908	0.1955	0.1953	2	5
17280	16	40	7	53	28	372	110.03	0.2958	0.2440	0.0518	2	5
17280	16	40	8	53	28	374	152.81	0.4086	0.1743	0.2343	3	5
17280	16	40	9	52	31	390	150.01	0.3847	0.2115	0.1731	2	5
17280	16	40	10	53	29	391	117.73	0.3011	0.2409	0.0602	2	5
17280	16	40	12	53	27	403	70.51	0.1750	0.2250	-0.0501	2	5
17280	16	40	14	52	27	414	200.95	0.4854	0.1384	0.3470	2	5
17280	16	40	16	51	25	399	141.47	0.3546	0.1886	0.1660	1	5
17280	16	40	20	52	26	399	129.49	0.3245	0.0720	0.2525	1	5
17280	16	40	25	52	25	404	115.64	0.2862	0.0680	0.2183	1	5
17280	16	40	30	52	25	404	110.40	0.2733	0.0650	0.2083	1	5
17280	16	40	100	53	25	406	91.96	0.2265	0.0742	0.1523	1	5
17280	16	60	3	53	30	364	102.96	0.2828	-0.2619	0.5447	4	5
17280	16	60	4	53	30	393	253.99	0.6463	-0.0803	0.7265	3	5
17280	16	60	5	54	28	436	189.94	0.4357	0.0848	0.3509	2	5
17280	16	60	6	53	28	347	114.55	0.3301	0.0790	0.2511	2	5
17280	16	60	7	52	28	364	110.70	0.3041	0.1217	0.1825	2	5
17280	16	60	8	53	30	371	266.45	0.7182	0.1959	0.5223	3	5
17280	16	60	9	52	31	388	172.08	0.4435	0.2058	0.2377	3	5
17280	16	60	10	52	30	388	215.10	0.5544	0.1189	0.4355	2	5
17280	16	60	12	53	27	400	56.91	0.1423	0.1841	-0.0418	3	5
17280	16	60	14	52	27	407	235.59	0.5788	0.0562	0.5226	2	5
17280	16	60	16	51	25	392	176.11	0.4493	0.1069	0.3424	2	5
17280	16	60	20	52	27	392	192.62	0.4914	0.0014	0.4900	2	5
17280	16	60	25	52	26	397	178.77	0.4503	-0.0019	0.4522	2	5
17280	16	60	30	52	26	397	173.54	0.4371	-0.0049	0.4420	2	5
17280	16	60	100	52	26	398	161.68	0.4062	0.0075	0.3987	2	5
17280	16	99	3	53	30	365	143.91	0.3943	-0.2165	0.6108	3	5
17280	16	99	4	53	30	392	315.10	0.8038	-0.0259	0.8298	3	5
17280	16	99	5	54	29	447	249.76	0.5587	0.1563	0.4025	2	5
17280	16	99	6	53	28	347	114.55	0.3301	0.1207	0.2094	2	5
17280	16	99	7	52	28	364	110.70	0.3041	0.1650	0.1391	2	5
17280	16	99	8	53	30	371	266.45	0.7182	0.2228	0.4954	3	5
17280	16	99	9	52	31	388	172.08	0.4435	0.2466	0.1969	3	5
17280	16	99	10	52	30	388	215.10	0.5544	0.1962	0.3581	2	5
17280	16	99	12	53	27	400	103.55	0.2589	0.2527	0.0062	3	5
17280	16	99	14	52	27	407	235.59	0.5788	0.1407	0.4381	2	5
17280	16	99	16	51	25	392	176.11	0.4493	0.1760	0.2733	2	5
17280	16	99	20	52	26	392	164.12	0.4187	0.0733	0.3454	2	5
17280	16	99	25	52	25	397	150.27	0.3785	0.0691	0.3094	2	5
17280	16	99	30	52	25	397	145.04	0.3653	0.0661	0.2992	2	5
17280	16	99	100	52	25	398	133.19	0.3346	0.0777	0.2570	2	5
17280	20	6	3	51	24	396	-107.75	-0.2721	-0.4050	0.1329	2	5
17280	20	6	4	54	31	352	81.81	0.2324	-0.2548	0.4873	3	5
17280	20	6	5	53	23	436	-237.97	-0.5458	-0.2045	-0.3413	2	5
17280	20	6	6	48	19	348	-135.70	-0.3899	-0.1625	-0.2274	2	5
17280	20	6	7	48	22	373	97.82	0.2623	-0.0975	0.3597	3	5
17280	20	6	8	48	25	370	250.13	0.6760	-0.0897	0.7658	4	5
17280	20	6	9	48	21	364	206.71	0.5679	-0.0472	0.6151	5	5
17280	20	6	10	49	20	348	146.08	0.4198	-0.2616	0.6814	5	5
17280	20	6	12	51	19	337	27.95	0.0829	-0.0364	0.1193	3	5
17280	20	6	14	48	17	316	-109.70	-0.3472	-0.2903	-0.0569	2	5
17280	20	6	16	49	18	367	-88.29	-0.2406	-0.2258	-0.0147	2	5
17280	20	6	20	49	19	362	11.30	0.0312	-0.2588	0.2900	3	5
17280	20	6	25	50	19	359	73.72	0.2053	-0.1913	0.3966	3	5
17280	20	6	30	49	18	358	56.71	0.1584	-0.2160	0.3744	3	5
17280	20	6	100	49	18	352	54.26	0.1542	-0.1639	0.3180	2	5
17280	20	8	3	50	26	382	11.90	0.0311	-0.4330	0.4641	4	5
17280	20	8	4	53	29	358	223.33	0.6238	-0.1351	0.7589	5	5
17280	20	8	5	52	25	439	101.09	0.2303	-0.0975	0.3278	4	5
17280	20	8	6	51	29	350	217.01	0.6200	-0.1104	0.7304	5	5
17280	20	8	7	50	20	338	23.02	0.0681	-0.1447	0.2128	4	5
17280	20	8	8	49	23	379	91.52	0.2415	-0.0945	0.3360	4	5
17280	20	8	9	49	22	341	138.45	0.4060	-0.0777	0.4837	3	5
17280	20	8	10	48	20	352	71.45	0.2030	-0.3535	0.5565	4	5
17280	20	8	12	50	22	338	52.11	0.1542	-0.1536	0.3078	3	5
17280	20	8	14	49	22	322	105.57	0.3279	-0.3093	0.6371	4	5
17280	20	8	16	51	22	348	79.24	0.2277	-0.2037	0.4314	4	5
17280	20	8	20	49	19	329	-10.75	-0.0327	-0.2736	0.2409	3	5
17280	20	8	25	48	18	335	-78.60	-0.2346	-0.4034	0.1688	3	5
17280	20	8	30	48	18	336	-69.63	-0.2072	-0.3902	0.1830	3	5
17280	20	8	100	47	19	334	-59.14	-0.1771	-0.3584	0.1813	3	5
17280	20	10	3	51	27	398	70.75	0.1778	-0.4489	0.6267	4	5
17280	20	10	4	54	31	367	277.92	0.7573	-0.2065	0.9638	5	5
17280	20	10	5	54	28	458	303.06	0.6617	-0.1011	0.7628	5	5
17280	20	10	6	48	26	375	448.32	1.1955	-0.1542	1.3498	5	5
17280	20	10	7	51	28	372	439.58	1.1817	-0.0906	1.2722	4	5
17280	20	10	8	50	24	369	316.70	0.8583	-0.0707	0.9290	4	5
17280	20	10	9	51	26	396	317.43	0.8016	-0.0561	0.8577	3	5
17280	20	10	10	51	26	386	261.28	0.6769	-0.1764	0.8533	3	5
17280	20	10	12	51	30	372	292.47	0.7862	-0.2253	1.0115	3	5
17280	20	10	14	51	25	335	105.63	0.3153	-0.2614	0.5767	4	5
17280	20	10	16	52	26	346	201.23	0.5816	-0.0656	0.6472	4	5
17280	20	10	20	51	26	349	307.39	0.8808	-0.0604	0.9412	4	5
17280	20	10	25	51	26	347	245.22	0.7067	-0.1461	0.8528	4	5
17280	20	10	30	51	26	351	264.45	0.7534	-0.1500	0.9035	4	5
17280	20	10	100	50	26	343	272.10	0.7933	-0.0619	0.8552	4	5
17280	20	12	3	50	26	387	25.15	0.0650	-0.4589	0.5239	4	5
17280	20	12	4	55	31	380	173.82	0.4574	-0.1248	0.5822	4	5
17280	20	12	5	54	25	470	83.55	0.1778	-0.0450	0.2228	4	5
17280	20	12	6	52	31	377	419.58	1.1129	0.0923	1.0206	3	5
17280	20	12	7	51	26	360	212.88	0.5913	0.0583	0.5330	3	5
17280	20	12	8	51	25	365	172.62	0.4729	0.0450	0.4279	3	5
17280	20	12	9	51	27	402	311.56	0.7750	-0.1004	0.8754	3	5
17280	20	12	10	53	28	411	276.86	0.6736	-0.0396	0.7132	3	5
17280	20	12	12	52	26	393	78.00	0.1985	-0.1515	0.3500	3	5
17280	20	12	14	53	28	364	162.37	0.4461	-0.0512	0.4973	3	5
17280	20	12	16	53	27	367	184.97	0.5040	0.0033	0.5007	3	5
17280	20	12	20	54	27	342	232.71	0.6804	-0.1098	0.7902	5	5
17280	20	12	25	54	26	338	175.57	0.5194	-0.1090	0.6284	4	5
17280	20	12	30	54	26	343	143.12	0.4173	-0.1304	0.5477	4	5
17280	20	12	100	53	25	339	101.96	0.3008	-0.1809	0.4817	4	5
17280	20	14	3	50	26	377	19.10	0.0507	-0.3882	0.4389	3	5
17280	20	14	4	54	31	376	180.83	0.4809	-0.1261	0.6070	5	5
17280	20	14	5	53	27	449	123.19	0.2744	0.0342	0.2401	4	5
17280	20	14	6	53	30	352	397.09	1.1281	0.2127	0.9154	4	5
17280	20	14	7	50	20	373	18.48	0.0495	0.0180	0.0316	3	5
17280	20	14	8	51	21	381	203.95	0.5353	0.0311	0.5042	3	5
17280	20	14	9	52	27	384	349.62	0.9105	0.2158	0.6946	4	5
17280	20	14	10	51	24	371	212.73	0.5734	0.0196	0.5538	2	5
17280	20	14	12	53	28	345	302.52	0.8769	0.1569	0.7200	3	5
17280	20	14	14	54	26	357	190.15	0.5326	0.1587	0.3739	3	5
17280	20	14	16	54	28	370	171.69	0.4640	0.1807	0.2834	3	5
17280	20	14	20	54	24	365	161.19	0.4416	0.0258	0.4158	4	5
17280	20	14	25	54	24	366	205.06	0.5603	0.0426	0.5177	4	5
17280	20	14	30	54	24	371	185.69	0.5005	0.0228	0.4777	4	5
17280	20	14	100	53	23	369	175.43	0.4754	-0.0548	0.5302	3	5
17280	20	16	3	50	28	380	215.00	0.5658	-0.3560	0.9217	5	5
17280	20	16	4	54	32	372	167.51	0.4503	-0.0894	0.5397	4	5
17280	20	16	5	54	28	466	300.78	0.6454	0.0868	0.5587	4	5
17280	20	16	6	52	27	372	193.03	0.5189	0.0197	0.4992	3	5
17280	20	16	7	50	25	384	228.91	0.5961	0.0182	0.5779	4	5
17280	20	16	8	50	22	395	95.25	0.2411	0.0153	0.2259	3	5
17280	20	16	9	52	26	414	316.86	0.7654	0.1583	0.6070	4	5
17280	20	16	10	53	26	410	168.85	0.4118	0.1915	0.2204	4	5
17280	20	16	12	53	27	387	204.96	0.5296	0.1199	0.4097	3	5
17280	20	16	14	54	25	367	40.43	0.1102	0.2124	-0.1022	2	5
17280	20	16	16	54	25	382	30.37	0.0795	0.2306	-0.1511	3	5
17280	20	16	20	54	24	383	-26.22	-0.0685	0.1077	-0.1762	2	5
17280	20	16	25	54	23	374	-91.64	-0.2450	0.0972	-0.3422	1	5
17280	20	16	30	54	24	376	-26.92	-0.0716	0.1071	-0.1787	2	5
17280	20	16	100	54	23	377	-7.49	-0.0199	0.1165	-0.1364	2	5
17280	20	20	3	52	28	377	182.71	0.4846	-0.3067	0.7913	5	5
17280	20	20	4	54	31	389	119.72	0.3078	-0.0729	0.3806	4	5
17280	20	20	5	54	28	454	130.18	0.2867	-0.0147	0.3014	5	5
17280	20	20	6	51	30	378	270.52	0.7157	-0.0684	0.7841	4	5
17280	20	20	7	50	28	377	232.02	0.6154	0.0804	0.5350	3	5
17280	20	20	8	50	23	380	76.45	0.2012	-0.0281	0.2293	3	5
17280	20	20	9	52	26	381	25.85	0.0678	0.0366	0.0312	3	5
17280	20	20	10	52	28	367	69.14	0.1884	0.1555	0.0329	3	5
17280	20	20	12	55	27	388	58.19	0.1500	0.0489	0.1011	3	5
17280	20	20	14	55	29	381	144.30	0.3787	0.0397	0.3390	3	5
17280	20	20	16	55	27	369	28.95	0.0785	0.0003	0.0782	3	5
17280	20	20	20	54	24	370	25.53	0.0690	-0.0610	0.1300	3	5
17280	20	20	25	54	25	364	-33.63	-0.0924	-0.0322	-0.0601	2	5
17280	20	20	30	54	25	364	-44.35	-0.1218	-0.0359	-0.0859	2	5
17280	20	20	100	54	25	363	95.47	0.2630	0.0181	0.2449	3	5
17280	20	25	3	55	32	398	184.02	0.4624	-0.2525	0.7149	4	5
17280	20	25	4	54	31	404	229.11	0.5671	-0.0296	0.5967	4	5
17280	20	25	5	54	28	455	65.08	0.1430	0.0638	0.0793	3	5
17280	20	25	6	51	26	357	105.52	0.2956	0.0219	0.2737	2	5
17280	20	25	7	48	25	355	238.61	0.6721	0.0569	0.6152	2	5
17280	20	25	8	51	26	375	211.05	0.5628	0.1782	0.3846	3	5
17280	20	25	9	52	28	396	196.57	0.4964	0.0895	0.4069	2	5
17280	20	25	10	50	26	362	107.23	0.2962	-0.0067	0.3029	2	5
17280	20	25	12	52	28	395	291.48	0.7379	0.2390	0.4989	3	5
17280	20	25	14	53	25	366	57.76	0.1578	0.1234	0.0344	3	5
17280	20	25	16	51	24	355	29.83	0.0840	0.0983	-0.0143	3	5
17280	20	25	20	52	23	352	9.45	0.0268	0.0588	-0.0320	3	5
17280	20	25	25	52	24	349	6.04	0.0173	0.0529	-0.0356	3	5
17280	20	25	30	52	23	344	-31.33	-0.0911	0.0489	-0.1400	3	5
17280	20	25	100	52	24	352	24.44	0.0694	0.0495	0.0199	3	5
17280	20	30	3	52	32	368	125.61	0.3413	-0.2638	0.6051	4	5
17280	20	30	4	53	32	393	209.18	0.5323	-0.0120	0.5442	3	5
17280	20	30	5	54	30	455	243.26	0.5346	0.0473	0.4873	4	5
17280	20	30	6	52	27	362	98.75	0.2728	0.0363	0.2365	3	5
17280	20	30	7	51	25	362	242.69	0.6704	-0.0076	0.6780	2	5
17280	20	30	8	52	29	411	235.17	0.5722	0.1870	0.3852	3	5
17280	20	30	9	52	28	403	50.88	0.1263	0.1432	-0.0169	3	5
17280	20	30	10	51	28	399	217.32	0.5447	0.2478	0.2969	2	5
17280	20	30	12	54	27	449	102.75	0.2288	0.1737	0.0552	3	5
17280	20	30	14	54	29	389	227.58	0.5850	0.1071	0.4779	3	5
17280	20	30	16	54	28	375	120.34	0.3209	0.0528	0.2681	3	5
17280	20	30	20	54	26	365	124.51	0.3411	0.0474	0.2937	4	5
17280	20	30	25	54	26	363	45.37	0.1250	0.0669	0.0581	3	5
17280	20	30	30	54	26	358	8.00	0.0224	0.0633	-0.0409	2	5
17280	20	30	100	54	25	364	10.62	0.0292	0.0281	0.0011	2	5
17280	20	40	3	52	29	366	102.70	0.2806	-0.2671	0.5477	3	5
17280	20	40	4	53	30	416	238.24	0.5727	-0.0969	0.6696	4	5
17280	20	40	5	54	29	445	289.67	0.6509	0.1612	0.4898	4	5
17280	20	40	6	52	26	360	166.25	0.4618	0.1211	0.3407	3	5
17280	20	40	7	50	24	359	305.13	0.8499	0.0693	0.7806	2	5
17280	20	40	8	52	28	401	276.00	0.6883	0.2947	0.3936	3	5
17280	20	40	9	52	26	405	119.53	0.2951	0.2228	0.0723	2	5
17280	20	40	10	52	27	400	239.92	0.5998	0.3163	0.2835	4	5
17280	20	40	12	54	28	431	181.93	0.4221	0.2771	0.1450	3	5
17280	20	40	14	54	29	388	218.67	0.5636	0.1473	0.4163	4	5
17280	20	40	16	54	28	377	223.90	0.5939	0.2014	0.3925	4	5
17280	20	40	20	54	25	375	259.12	0.6910	0.1162	0.5748	4	5
17280	20	40	25	54	24	370	166.11	0.4489	0.1327	0.3163	4	5
17280	20	40	30	54	24	370	155.39	0.4200	0.1290	0.2909	4	5
17280	20	40	100	54	24	370	125.21	0.3384	0.1188	0.2197	4	5
17280	20	60	3	52	30	359	135.33	0.3770	-0.2707	0.6477	4	5
17280	20	60	4	53	30	408	223.39	0.5475	-0.1288	0.6763	4	5
17280	20	60	5	54	28	438	230.36	0.5259	0.1529	0.3730	4	5
17280	20	60	6	51	28	360	210.25	0.5840	0.0550	0.5290	4	5
17280	20	60	7	50	24	360	324.85	0.9023	0.0615	0.8409	2	5
17280	20	60	8	52	28	400	306.60	0.7665	0.3068	0.4597	3	5
17280	20	60	9	52	25	397	85.63	0.2157	0.2155	0.0002	2	5
17280	20	60	10	52	27	396	152.80	0.3858	0.2965	0.0894	2	5
17280	20	60	12	54	29	427	286.84	0.6718	0.2314	0.4403	3	5
17280	20	60	14	54	28	388	228.22	0.5882	0.1244	0.4638	3	5
17280	20	60	16	54	28	373	170.61	0.4574	0.1876	0.2698	4	5
17280	20	60	20	54	25	372	242.50	0.6519	0.0744	0.5775	4	5
17280	20	60	25	54	24	370	163.36	0.4415	0.0939	0.3476	4	5
17280	20	60	30	54	24	370	152.64	0.4126	0.0903	0.3223	4	5
17280	20	60	100	54	24	370	122.47	0.3310	0.0800	0.2510	3	5
17280	20	99	3	52	30	360	176.28	0.4897	-0.2242	0.7139	3	5
17280	20	99	4	53	30	407	284.50	0.6990	-0.0758	0.7748	4	5
17280	20	99	5	54	27	442	197.35	0.4465	0.1072	0.3393	3	5
17280	20	99	6	51	28	360	210.25	0.5840	0.0978	0.4863	4	5
17280	20	99	7	50	24	360	324.85	0.9023	0.1101	0.7923	2	5
17280	20	99	8	52	28	400	306.60	0.7665	0.3479	0.4186	3	5
17280	20	99	9	52	25	397	85.63	0.2157	0.2718	-0.0561	2	5
17280	20	99	10	52	27	396	152.80	0.3858	0.3721	0.0137	2	5
17280	20	99	12	54	29	427	286.84	0.6718	0.3064	0.3653	3	5
17280	20	99	14	54	28	388	228.22	0.5882	0.2074	0.3808	3	5
17280	20	99	16	54	28	373	170.61	0.4574	0.2669	0.1905	4	5
17280	20	99	20	54	25	372	242.50	0.6519	0.1472	0.5047	4	5
17280	20	99	25	54	24	370	163.36	0.4415	0.1661	0.2754	4	5
17280	20	99	30	54	24	370	152.64	0.4126	0.1624	0.2501	4	5
17280	20	99	100	54	24	370	122.47	0.3310	0.1521	0.1788	3	5
17280	25	6	3	52	25	387	-107.59	-0.2780	-0.4019	0.1239	1	5
17280	25	6	4	54	30	357	70.04	0.1962	-0.2664	0.4626	3	5
17280	25	6	5	52	23	397	-93.21	-0.2348	-0.1966	-0.0382	3	5
17280	25	6	6	49	19	350	-203.58	-0.5817	-0.1809	-0.4007	1	5
17280	25	6	7	48	21	385	-34.37	-0.0893	-0.2061	0.1169	3	5
17280	25	6	8	49	24	394	214.98	0.5456	-0.0455	0.5912	4	5
17280	25	6	9	49	22	374	113.82	0.3043	-0.1533	0.4576	5	5
17280	25	6	10	50	23	385	96.11	0.2496	-0.2121	0.4617	4	5
17280	25	6	12	50	18	336	-77.94	-0.2320	-0.1223	-0.1097	2	5
17280	25	6	14	50	19	349	-148.61	-0.4258	-0.3075	-0.1183	2	5
17280	25	6	16	50	22	362	-11.60	-0.0320	-0.2584	0.2263	2	5
17280	25	6	20	51	21	396	-71.29	-0.1800	-0.2268	0.0468	1	5
17280	25	6	25	50	21	393	-33.69	-0.0857	-0.3046	0.2189	2	5
17280	25	6	30	50	21	397	7.69	0.0194	-0.2965	0.3159	3	5
17280	25	6	100	50	20	390	-13.33	-0.0342	-0.3154	0.2813	3	5
17280	25	8	3	49	25	376	-0.80	-0.0021	-0.4539	0.4517	4	5
17280	25	8	4	52	26	376	136.09	0.3619	-0.2679	0.6298	5	5
17280	25	8	5	51	26	438	62.38	0.1424	-0.1604	0.3028	4	5
17280	25	8	6	51	27	348	189.44	0.5444	-0.1341	0.6785	3	5
17280	25	8	7	49	21	335	-75.16	-0.2244	-0.0703	-0.1541	3	5
17280	25	8	8	48	23	349	63.19	0.1811	-0.1103	0.2914	4	5
17280	25	8	9	47	16	369	-214.83	-0.5822	-0.4013	-0.1809	2	5
17280	25	8	10	46	15	336	-120.54	-0.3587	-0.3767	0.0179	1	5
17280	25	8	12	45	17	312	-6.07	-0.0195	-0.1910	0.1716	2	5
17280	25	8	14	47	13	336	-211.49	-0.6294	-0.3717	-0.2577	2	5
17280	25	8	16	48	15	340	-246.14	-0.7239	-0.3917	-0.3322	2	5
17280	25	8	20	46	12	340	-396.53	-1.1663	-0.3584	-0.8079	1	5
17280	25	8	25	47	11	350	-438.35	-1.2524	-0.4391	-0.8133	1	5
17280	25	8	30	47	12	358	-425.50	-1.1886	-0.4104	-0.7782	1	5
17280	25	8	100	47	12	358	-425.50	-1.1886	-0.4179	-0.7707	1	5
17280	25	10	3	51	28	396	87.32	0.2205	-0.4256	0.6461	4	5
17280	25	10	4	54	29	368	201.72	0.5482	-0.2704	0.8186	4	5
17280	25	10	5	54	30	459	248.50	0.5414	-0.1321	0.6735	5	5
17280	25	10	6	49	25	365	407.17	1.1155	-0.0913	1.2068	4	5
17280	25	10	7	48	25	354	287.41	0.8119	-0.0844	0.8963	4	5
17280	25	10	8	50	24	389	223.80	0.5753	-0.1185	0.6938	3	5
17280	25	10	9	49	23	348	104.15	0.2993	-0.3042	0.6035	3	5
17280	25	10	10	49	19	372	-17.88	-0.0481	-0.3803	0.3322	3	5
17280	25	10	12	49	20	346	66.06	0.1909	-0.4038	0.5948	3	5
17280	25	10	14	51	22	352	70.33	0.1998	-0.2567	0.4565	2	5
17280	25	10	16	51	21	339	30.92	0.0912	-0.2047	0.2959	3	5
17280	25	10	20	51	22	346	41.27	0.1193	-0.4148	0.5340	3	5
17280	25	10	25	52	21	343	-4.07	-0.0119	-0.2340	0.2221	3	5
17280	25	10	30	50	21	347	-46.98	-0.1354	-0.2312	0.0958	3	5
17280	25	10	100	50	21	343	-47.24	-0.1377	-0.2443	0.1066	3	5
17280	25	12	3	50	27	379	56.69	0.1496	-0.4508	0.6004	4	5
17280	25	12	4	55	28	391	101.74	0.2602	-0.1986	0.4588	4	5
17280	25	12	5	54	29	452	115.83	0.2563	-0.0886	0.3449	4	5
17280	25	12	6	52	25	370	143.07	0.3867	0.0482	0.3385	3	5
17280	25	12	7	49	20	365	17.93	0.0491	-0.0802	0.1294	3	5
17280	25	12	8	51	22	391	-18.42	-0.0471	0.0624	-0.1096	3	5
17280	25	12	9	50	21	379	-12.82	-0.0338	-0.0604	0.0265	3	5
17280	25	12	10	51	22	383	-4.04	-0.0106	-0.0088	-0.0018	3	5
17280	25	12	12	50	20	367	25.93	0.0707	-0.0528	0.1235	3	5
17280	25	12	14	52	22	383	-55.92	-0.1460	-0.0864	-0.0596	2	5
17280	25	12	16	50	21	360	-21.49	-0.0597	-0.1059	0.0462	3	5
17280	25	12	20	53	20	378	-130.15	-0.3443	-0.0754	-0.2689	1	5
17280	25	12	25	53	21	382	-82.10	-0.2149	-0.0857	-0.1293	2	5
17280	25	12	30	51	19	367	-90.06	-0.2454	-0.1059	-0.1395	2	5
17280	25	12	100	51	19	364	-99.72	-0.2739	-0.1059	-0.1680	2	5
17280	25	14	3	50	26	376	33.08	0.0880	-0.3755	0.4634	3	5
17280	25	14	4	51	28	348	167.43	0.4811	-0.1232	0.6043	5	5
17280	25	14	5	53	30	437	152.50	0.3490	-0.0159	0.3648	3	5
17280	25	14	6	51	27	353	198.54	0.5624	0.0979	0.4645	5	5
17280	25	14	7	48	21	342	-109.39	-0.3199	0.0250	-0.3449	2	5
17280	25	14	8	50	22	377	-9.19	-0.0244	0.0353	-0.0597	3	5
17280	25	14	9	50	24	362	62.10	0.1715	0.1326	0.0389	3	5
17280	25	14	10	52	21	360	-151.65	-0.4213	0.0676	-0.4889	2	5
17280	25	14	12	50	23	354	87.34	0.2467	0.0567	0.1900	2	5
17280	25	14	14	52	26	395	-88.96	-0.2252	-0.1357	-0.0895	3	5
17280	25	14	16	52	25	354	-160.24	-0.4527	-0.1953	-0.2573	2	5
17280	25	14	20	52	23	368	-115.91	-0.3150	-0.1770	-0.1379	1	5
17280	25	14	25	53	21	365	-158.16	-0.4333	-0.1615	-0.2718	1	5
17280	25	14	30	52	22	368	-185.12	-0.5030	-0.1351	-0.3679	1	5
17280	25	14	100	52	21	366	-125.41	-0.3427	-0.1541	-0.1886	2	5
17280	25	16	3	50	27	385	239.85	0.6230	-0.3399	0.9629	5	5
17280	25	16	4	53	30	407	255.79	0.6285	-0.0035	0.6320	5	5
17280	25	16	5	54	31	428	305.70	0.7143	0.1004	0.6139	4	5
17280	25	16	6	52	28	368	124.58	0.3385	0.1301	0.2085	3	5
17280	25	16	7	49	23	357	-18.78	-0.0526	0.0990	-0.1516	3	5
17280	25	16	8	51	24	401	27.76	0.0692	0.1061	-0.0368	3	5
17280	25	16	9	50	22	371	9.74	0.0262	0.0500	-0.0237	3	5
17280	25	16	10	50	24	373	24.95	0.0669	0.1382	-0.0713	4	5
17280	25	16	12	51	25	361	38.06	0.1054	0.0690	0.0364	3	5
17280	25	16	14	52	24	366	35.97	0.0983	0.0781	0.0202	2	5
17280	25	16	16	51	23	353	-101.24	-0.2868	-0.0451	-0.2417	1	5
17280	25	16	20	52	22	376	112.08	0.2981	0.0415	0.2566	3	5
17280	25	16	25	52	22	363	28.14	0.0775	0.0247	0.0528	2	5
17280	25	16	30	52	21	368	-0.13	-0.0003	0.0540	-0.0544	2	5
17280	25	16	100	52	21	368	-17.34	-0.0471	0.0355	-0.0826	2	5
17280	25	20	3	51	27	369	199.17	0.5398	-0.1964	0.7361	5	5
17280	25	20	4	53	27	414	58.83	0.1421	-0.0470	0.1891	3	5
17280	25	20	5	54	29	446	163.87	0.3674	0.0456	0.3218	4	5
17280	25	20	6	50	27	353	103.54	0.2933	0.0888	0.2045	2	5
17280	25	20	7	48	25	344	-78.99	-0.2296	0.1116	-0.3412	2	5
17280	25	20	8	51	24	383	2.72	0.0071	-0.0578	0.0649	3	5
17280	25	20	9	50	25	376	8.16	0.0217	-0.0248	0.0465	3	5
